om,yr,mo,dy,date,time,tz,datetime_utc,st,stf,mag,inj,fat,loss,slat,slon,elat,elon,len,wid,ns,sn,f1,f2,f3,f4,fc,victims_total,is_deadly,area_sq_mi,has_loss,season,mag_category,us_region,loss_log10,mag_factor,state_annual_fat_total,state_annual_avg_mag,time_of_day
266,2000,5,4,2000-05-04,17:05:00,America/Chicago,2000-05-04T22:05:00Z,AR,5,1,0,0,50000,35.55,-91.5,35.57,-91.5,0.5,40,1,1,63,0,0,0,FALSE,0,FALSE,0.011363636363636364,TRUE,2,Weak,South,4.698970004336019,1,0,0.5945945945945946,Evening
478,2003,6,5,2003-06-05,11:35:00,America/Chicago,2003-06-05T16:35:00Z,ND,38,0,0,0,10000,46.1,-100.23,46.1,-100.23,0,20,1,1,29,0,0,0,FALSE,0,FALSE,0,TRUE,3,Weak,Midwest,4,0,0,0.16129032258064516,Afternoon
593,2004,10,6,2004-10-06,13:30:00,America/Chicago,2004-10-06T18:30:00Z,TX,48,0,0,0,10000,34.07,-98.65,34.07,-98.65,0.1,50,1,1,485,0,0,0,FALSE,0,FALSE,0.002840909090909091,TRUE,4,Weak,South,4,0,2,0.25280898876404495,Evening
807,1998,5,7,1998-05-07,17:15:00,America/Chicago,1998-05-07T22:15:00Z,SC,45,3,0,0,300000,33.88,-82.03,33.87,-81.95,5,880,1,1,37,0,0,0,FALSE,0,FALSE,2.5,TRUE,2,Strong,South,5.477121254719663,3,3,0.6428571428571429,Evening
847,1997,7,2,1997-07-02,16:00:00,America/Chicago,1997-07-02T21:00:00Z,MI,26,2,90,0,90000000,42.4,-83.25,42.38,-83.05,5,2500,1,1,163,0,0,0,FALSE,90,FALSE,7.102272727272727,TRUE,3,Strong,Midwest,7.954242509439325,2,2,1.1111111111111112,Evening
1307,1998,11,10,1998-11-10,01:58:00,America/Chicago,1998-11-10T07:58:00Z,MO,29,3,16,0,6000000,38.95,-92.33,38.95,-92.33,2,70,1,1,19,0,0,0,FALSE,16,FALSE,0.07954545454545454,TRUE,4,Strong,Midwest,6.778151250383644,3,0,0.4782608695652174,Morning
555,2003,7,20,2003-07-20,03:00:00,America/Chicago,2003-07-20T08:00:00Z,SD,46,0,0,0,10000,45.68,-97.75,45.68,-97.75,0.1,25,1,1,91,0,0,0,FALSE,0,FALSE,0.0014204545454545455,TRUE,3,Weak,Midwest,4,0,0,0.4691358024691358,Morning
476,1997,7,20,1997-07-20,18:20:00,America/Chicago,1997-07-20T23:20:00Z,MN,27,0,0,0,10000,43.9,-93.07,43.9,-93.07,0.1,23,1,1,147,0,0,0,FALSE,0,FALSE,0.0013068181818181818,TRUE,3,Weak,Midwest,4,0,1,0.5957446808510638,Evening
620460,2021,8,23,2021-08-23,11:10:00,America/Chicago,2021-08-23T16:10:00Z,MA,25,0,0,0,2000,42.4357,-71.5001,42.4357,-71.5001,0.1,50,1,1,17,0,0,0,FALSE,0,FALSE,0.002840909090909091,TRUE,3,Weak,Northeast,3.3010299956639813,0,0,0,Afternoon
173,1994,4,25,1994-04-25,17:15:00,America/Chicago,1994-04-25T22:15:00Z,SD,46,0,0,0,10000,43.72,-96.5,0,0,0.1,10,1,1,99,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,2,Weak,Midwest,4,0,0,0.1111111111111111,Evening
274,1983,5,13,1983-05-13,17:40:00,America/Chicago,1983-05-13T22:40:00Z,OK,40,1,0,0,500000,35.78,-98.65,35.82,-98.5,9,150,1,1,39,0,0,0,FALSE,0,FALSE,0.7670454545454545,TRUE,2,Weak,South,5.698970004336019,1,1,0.7777777777777778,Evening
312,1969,6,24,1969-06-24,16:20:00,America/Chicago,1969-06-24T21:20:00Z,WY,56,0,0,0,10000,44,-106,0,0,0.1,10,1,1,5,0,0,0,TRUE,0,FALSE,5.681818181818183e-4,TRUE,3,Weak,West,4,0,0,0.25,Evening
785,2000,5,23,2000-05-23,16:10:00,America/Chicago,2000-05-23T21:10:00Z,OH,39,1,0,0,180000,39.72,-82.35,39.72,-82.32,2,150,1,1,127,0,0,0,FALSE,0,FALSE,0.17045454545454544,TRUE,2,Weak,Midwest,5.2552725051033065,1,1,0.96,Evening
131,1991,3,26,1991-03-26,18:45:00,America/Chicago,1991-03-27T00:45:00Z,KS,20,4,5,0,50000000,37.97,-98.05,38.15,-97.95,13,300,1,1,155,0,0,0,FALSE,5,FALSE,2.215909090909091,TRUE,2,Violent,Midwest,7.698970004336019,4,19,0.5701754385964912,Night
344,2007,4,23,2007-04-23,19:04:00,America/Chicago,2007-04-24T00:04:00Z,TX,48,0,0,0,10000,32.4,-100.66,32.4,-100.65,0.58,50,1,1,353,0,0,0,FALSE,0,FALSE,0.016477272727272726,TRUE,2,Weak,South,4,0,11,0.41919191919191917,Night
538,1962,7,20,1962-07-20,16:00:00,America/Chicago,1962-07-20T21:00:00Z,OK,40,2,0,0,500,34.65,-99.55,0,0,0.1,10,1,1,65,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,3,Strong,South,2.6989700043360187,2,0,0.7761194029850746,Evening
925,1973,9,25,1973-09-25,16:20:00,America/Chicago,1973-09-25T21:20:00Z,KS,20,3,2,0,50000000,39.05,-97.58,39.9,-96.87,69.9,67,1,1,143,29,27,201,FALSE,2,FALSE,2.6609659090909097,TRUE,4,Strong,Midwest,7.698970004336019,3,6,1.490909090909091,Evening
620936,2021,12,31,2021-12-31,16:32:00,America/Chicago,2021-12-31T22:32:00Z,GA,13,1,0,0,50000,33.7372,-84.9998,33.7625,-84.9633,2.75,150,1,1,45,0,0,0,FALSE,0,FALSE,0.23437499999999997,TRUE,1,Weak,South,4.698970004336019,1,0,0.7021276595744681,Evening
157,1964,4,23,1964-04-23,15:46:00,America/Chicago,1964-04-23T21:46:00Z,TX,48,0,0,0,10000,31.78,-99.38,0,0,2,33,1,1,83,0,0,0,FALSE,0,FALSE,0.0375,TRUE,2,Weak,South,4,0,8,1.025974025974026,Evening
319,1953,6,27,1953-06-27,16:45:00,America/Chicago,1953-06-27T21:45:00Z,IA,19,1,0,0,50000,41.02,-95.08,0,0,0.1,100,1,1,137,0,0,0,FALSE,0,FALSE,0.005681818181818182,TRUE,3,Weak,Midwest,4.698970004336019,1,4,2.3043478260869565,Evening
692,1977,8,16,1977-08-16,18:20:00,America/Chicago,1977-08-16T23:20:00Z,MO,29,1,0,0,5000,37,-93.52,0,0,0.5,200,1,1,43,0,0,0,TRUE,0,FALSE,0.056818181818181816,TRUE,3,Weak,Midwest,3.6989700043360187,1,3,1.588235294117647,Evening
1373,2004,6,23,2004-06-23,18:46:00,America/Chicago,2004-06-23T23:46:00Z,WI,55,1,0,0,50000,44.3,-89.42,44.3,-89.38,1.5,25,1,1,97,0,0,0,FALSE,0,FALSE,0.02130681818181818,TRUE,3,Weak,Midwest,4.698970004336019,1,1,0.5555555555555556,Evening
827,1976,10,9,1976-10-09,02:30:00,America/Chicago,1976-10-09T07:30:00Z,SC,45,0,0,0,50000,34.73,-80.07,0,0,0.1,100,1,1,25,0,0,0,FALSE,0,FALSE,0.005681818181818182,TRUE,4,Weak,South,4.698970004336019,0,1,1.0714285714285714,Morning
620073,2021,5,26,2021-05-26,16:01:00,America/Chicago,2021-05-26T21:01:00Z,NE,31,1,0,0,50000,40.2448,-101.4356,40.2877,-101.3747,4.37,300,1,1,57,0,0,0,FALSE,0,FALSE,0.7448863636363636,TRUE,2,Weak,Midwest,4.698970004336019,1,0,0.9545454545454546,Evening
861,2003,5,7,2003-05-07,14:45:00,America/Chicago,2003-05-07T19:45:00Z,MS,28,0,0,0,30000,32.33,-88.93,32.33,-88.93,0.5,30,1,1,101,0,0,0,FALSE,0,FALSE,0.008522727272727272,TRUE,2,Weak,South,4.477121254719663,0,0,0.42,Evening
668,1976,7,2,1976-07-02,14:00:00,America/Chicago,1976-07-02T19:00:00Z,WY,56,2,0,0,500000,41.42,-106.38,0,0,2.5,433,1,1,7,0,0,0,FALSE,0,FALSE,0.6150568181818182,TRUE,3,Strong,West,5.698970004336019,2,0,0.5416666666666666,Evening
302768,2011,4,27,2011-04-27,10:20:00,America/Chicago,2011-04-27T15:20:00Z,AL,1,1,0,0,50000,34.6452,-87.079,34.6686,-86.9241,8.95,75,1,1,103,83,0,0,FALSE,0,FALSE,0.3813920454545454,TRUE,2,Weak,South,4.698970004336019,1,237,1.3014705882352942,Afternoon
633,1962,9,15,1962-09-15,18:45:00,America/Chicago,1962-09-15T23:45:00Z,SD,46,1,0,0,5000,43.35,-101.02,0,0,0.3,10,1,1,121,0,0,0,FALSE,0,FALSE,0.0017045454545454545,TRUE,4,Weak,Midwest,3.6989700043360187,1,0,1.3611111111111112,Evening
468,1997,7,18,1997-07-18,14:35:00,America/Chicago,1997-07-18T19:35:00Z,PA,42,1,0,0,50000,41.2,-77.38,41.17,-77.37,3.5,880,1,1,35,0,0,0,FALSE,0,FALSE,1.75,TRUE,3,Weak,Northeast,4.698970004336019,1,1,0.7142857142857143,Evening
330,1989,5,24,1989-05-24,15:50:00,America/Chicago,1989-05-24T20:50:00Z,FL,12,0,0,0,10000,26.17,-80.38,0,0,0.2,10,1,1,11,0,0,0,FALSE,0,FALSE,0.0011363636363636365,TRUE,2,Weak,South,4,0,3,0.19718309859154928,Evening
616130,2018,4,15,2018-04-15,17:00:00,America/Chicago,2018-04-15T22:00:00Z,VA,51,3,12,0,20000000,37.3264,-79.241,37.606,-79.163,20.4,600,1,1,31,680,9,0,FALSE,12,FALSE,6.954545454545453,TRUE,2,Strong,South,7.301029995663981,3,1,0.6785714285714286,Evening
97,1967,4,9,1967-04-09,20:25:00,America/Chicago,1967-04-10T02:25:00Z,OK,40,0,0,0,10000,35.65,-95.52,0,0,0.1,10,1,1,101,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,2,Weak,South,4,0,4,0.9183673469387755,Night
659,1972,9,19,1972-09-19,17:20:00,America/Chicago,1972-09-19T22:20:00Z,NM,35,0,0,0,10000,31.88,-106.75,0,0,0.1,10,1,1,13,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,4,Weak,West,4,0,0,0.5555555555555556,Evening
856,2003,5,23,2003-05-23,17:45:00,America/Chicago,2003-05-23T22:45:00Z,NE,31,0,0,0,10000,42.98,-100.75,42.97,-100.73,0.5,15,1,1,31,0,0,0,FALSE,0,FALSE,0.004261363636363636,TRUE,2,Weak,Midwest,4,0,2,0.2345679012345679,Evening
428320,2013,1,30,2013-01-30,02:12:00,America/Chicago,2013-01-30T08:12:00Z,TN,47,1,0,0,200000,35.9676,-87.8028,35.9764,-87.7627,2.32,150,1,1,85,0,0,0,FALSE,0,FALSE,0.1977272727272727,TRUE,1,Weak,South,5.301029995663981,1,0,0.5365853658536586,Morning
1045,1993,9,13,1993-09-13,06:10:00,America/Chicago,1993-09-13T11:10:00Z,TX,48,1,2,0,50000000,32.28,-97.48,32.42,-97.37,13,150,1,1,251,0,0,0,FALSE,2,FALSE,1.1079545454545454,TRUE,4,Weak,South,7.698970004336019,1,2,0.42735042735042733,Morning
616565,2018,8,1,2018-08-01,20:30:00,America/Chicago,2018-08-02T01:30:00Z,SC,45,0,0,0,10000,34.269,-82.419,34.32,-82.393,3.82,30,1,1,1,0,0,0,FALSE,0,FALSE,0.06511363636363636,TRUE,3,Weak,South,4,0,0,0.2222222222222222,Night
841,2006,8,26,2006-08-26,17:33:00,America/Chicago,2006-08-26T22:33:00Z,WI,55,0,0,0,10000,42.55,-88.95,42.55,-88.95,0.1,20,1,1,105,0,0,0,FALSE,0,FALSE,0.0011363636363636365,TRUE,3,Weak,Midwest,4,0,0,0.15384615384615385,Evening
867,1999,4,26,1999-04-26,04:30:00,America/Chicago,1999-04-26T09:30:00Z,TX,48,0,0,0,10000,31.45,-98.57,31.45,-98.57,0.1,0,1,1,333,0,0,0,FALSE,0,FALSE,0,TRUE,2,Weak,South,4,0,6,0.47878787878787876,Morning
563,2003,7,12,2003-07-12,18:25:00,America/Chicago,2003-07-12T23:25:00Z,NC,37,1,0,0,10000,35.42,-81.62,35.35,-81.58,6,200,1,1,45,0,0,0,FALSE,0,FALSE,0.6818181818181818,TRUE,3,Weak,South,4,1,0,0.25,Evening
618826,2020,4,12,2020-04-12,16:47:00,America/Chicago,2020-04-12T21:47:00Z,MS,28,1,0,0,50000,32.2571,-88.6932,32.2973,-88.6801,2.88,300,1,1,75,0,0,0,FALSE,0,FALSE,0.49090909090909085,TRUE,2,Weak,South,4.698970004336019,1,12,0.9878048780487805,Evening
358,1981,6,3,1981-06-03,20:30:00,America/Chicago,1981-06-04T01:30:00Z,TX,48,2,0,0,50000,33.22,-102.28,0,0,2,40,1,1,445,0,0,0,FALSE,0,FALSE,0.045454545454545456,TRUE,3,Strong,South,4.698970004336019,2,1,0.8522727272727273,Night
614340,2016,8,28,2016-08-28,20:04:00,America/Chicago,2016-08-29T01:04:00Z,MN,27,2,0,0,315000,47.5,-96.41,47.3902,-96.2851,9.57,400,1,1,107,0,0,0,FALSE,0,FALSE,2.175,TRUE,3,Strong,Midwest,5.498310553789601,2,0,0.4594594594594595,Night
785,1965,9,8,1965-09-08,11:00:00,America/Chicago,1965-09-08T16:00:00Z,FL,12,1,0,0,50000,24.72,-81.1,0,0,0.1,10,1,1,87,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,4,Weak,South,4.698970004336019,1,0,1.25,Afternoon
412,1998,6,20,1998-06-20,16:05:00,America/Chicago,1998-06-20T21:05:00Z,NE,31,0,0,0,10000,40.13,-96.35,40.13,-96.35,0.2,100,1,1,133,0,0,0,FALSE,0,FALSE,0.011363636363636364,TRUE,3,Weak,Midwest,4,0,0,0.38461538461538464,Evening
595,2004,10,5,2004-10-05,12:44:00,America/Chicago,2004-10-05T17:44:00Z,CO,8,1,0,0,30000,37.15,-107.88,37.2,-107.85,2.5,25,1,1,67,0,0,0,FALSE,0,FALSE,0.03551136363636363,TRUE,4,Weak,West,4.477121254719663,1,0,0.20238095238095238,Afternoon
656,1999,8,15,1999-08-15,18:36:00,America/Chicago,1999-08-15T23:36:00Z,ND,38,2,0,0,80000,46.62,-99.58,46.7,-99.35,15,50,1,1,47,93,0,0,FALSE,0,FALSE,0.42613636363636365,TRUE,3,Strong,Midwest,4.903089986991944,2,0,0.4482758620689655,Evening
63,1980,4,2,1980-04-02,15:15:00,America/Chicago,1980-04-02T21:15:00Z,TX,48,2,1,0,500000,32.95,-98.02,32.9,-97.97,4.5,277,1,1,367,0,0,0,FALSE,1,FALSE,0.7082386363636364,TRUE,2,Strong,South,5.698970004336019,2,1,0.8223684210526315,Evening
342,1959,6,2,1959-06-02,13:40:00,America/Chicago,1959-06-02T18:40:00Z,SC,45,1,0,0,50000,33.8,-79.02,0,0,2,57,1,1,51,0,0,0,FALSE,0,FALSE,0.06477272727272727,TRUE,3,Weak,South,4.698970004336019,1,0,0.5,Evening
619241,2020,7,2,2020-07-02,14:24:00,America/Chicago,2020-07-02T19:24:00Z,CO,8,0,0,0,10000,40.22,-103.41,40.22,-103.41,0.01,50,1,1,121,0,0,0,FALSE,0,FALSE,2.840909090909091e-4,TRUE,3,Weak,West,4,0,0,0.37142857142857144,Evening
636,2009,6,9,2009-06-09,15:15:00,America/Chicago,2009-06-09T20:15:00Z,NE,31,0,0,0,10000,42.16,-101.67,42.16,-101.67,0.1,10,1,1,31,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,3,Weak,Midwest,4,0,0,0.4473684210526316,Evening
1051,1997,9,18,1997-09-18,18:30:00,America/Chicago,1997-09-18T23:30:00Z,MN,27,2,0,0,315000,45.88,-94.3,45.88,-94.1,8,300,1,1,97,0,0,0,FALSE,0,FALSE,1.3636363636363635,TRUE,4,Strong,Midwest,5.498310553789601,2,1,0.5957446808510638,Evening
352,1996,3,18,1996-03-18,15:50:00,America/Chicago,1996-03-18T21:50:00Z,MS,28,1,0,0,10000,31.43,-88.95,31.5,-88.77,12,300,1,1,153,0,0,0,FALSE,0,FALSE,2.0454545454545454,TRUE,2,Weak,South,4,1,0,0.7037037037037037,Evening
360,1960,6,9,1960-06-09,19:35:00,America/Chicago,1960-06-10T00:35:00Z,TX,48,1,0,0,500000,35.23,-101.65,0,0,1,33,1,1,375,0,0,0,FALSE,0,FALSE,0.01875,TRUE,3,Weak,South,5.698970004336019,1,3,1.025974025974026,Night
320,1974,4,21,1974-04-21,13:40:00,America/Chicago,1974-04-21T18:40:00Z,IL,17,2,0,0,5000,41.37,-90.05,0,0,2,50,1,1,73,0,0,0,FALSE,0,FALSE,0.056818181818181816,TRUE,2,Strong,Midwest,3.6989700043360187,2,2,0.7641509433962265,Evening
143,1954,4,27,1954-04-27,14:00:00,America/Chicago,1954-04-27T19:00:00Z,PA,42,1,0,0,500,40.75,-78.67,0,0,1,67,1,1,33,0,0,0,FALSE,0,FALSE,0.03806818181818182,TRUE,2,Weak,Northeast,2.6989700043360187,1,0,1.2380952380952381,Evening
666,1973,6,18,1973-06-18,17:00:00,America/Chicago,1973-06-18T22:00:00Z,OK,40,2,0,0,500,35.02,-98.75,0,0,0.5,83,1,1,75,0,0,0,FALSE,0,FALSE,0.023579545454545454,TRUE,3,Strong,South,2.6989700043360187,2,12,1.44,Evening
200,1950,12,2,1950-12-02,16:25:00,America/Chicago,1950-12-02T22:25:00Z,AR,5,3,0,0,50,36.12,-91.83,36.18,-91.72,7.8,10,1,1,65,0,0,0,FALSE,0,FALSE,0.04431818181818182,TRUE,1,Strong,South,1.6989700043360187,3,2,2.3333333333333335,Evening
621528,2022,5,12,2022-05-12,17:50:00,America/Chicago,2022-05-12T22:50:00Z,MN,27,0,0,0,10000,45.3534,-95.2893,45.3812,-95.2756,2.03,50,1,1,151,0,0,0,FALSE,0,FALSE,0.05767045454545454,TRUE,2,Weak,Midwest,4,0,0,0.704225352112676,Evening
222,1974,4,3,1974-04-03,21:00:00,America/Chicago,1974-04-04T02:00:00Z,KY,21,4,0,0,5000000,36.63,-84.78,36.75,-84.53,16.1,10,1,1,231,147,0,0,FALSE,0,FALSE,0.09147727272727274,TRUE,2,Violent,South,6.698970004336019,4,72,2.7419354838709675,Night
502,1960,7,29,1960-07-29,16:15:00,America/Chicago,1960-07-29T21:15:00Z,KS,20,0,0,0,500,37.55,-96.77,0,0,0.1,10,1,1,15,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,3,Weak,Midwest,2.6989700043360187,0,1,1.3833333333333333,Evening
223,1984,4,27,1984-04-27,14:10:00,America/Chicago,1984-04-27T20:10:00Z,WI,55,1,0,0,500000,43.73,-89.63,0,0,2,220,1,1,1,0,0,0,FALSE,0,FALSE,0.25,TRUE,2,Weak,Midwest,5.698970004336019,1,12,1.4705882352941178,Evening
451862,2013,5,20,2013-05-20,18:24:00,America/Chicago,2013-05-20T23:24:00Z,MO,29,1,0,0,50000,39.6938,-91.4486,39.7036,-91.4309,1.16,50,1,1,127,0,0,0,FALSE,0,FALSE,0.03295454545454545,TRUE,2,Weak,Midwest,4.698970004336019,1,0,0.8333333333333334,Evening
193,1980,4,28,1980-04-28,17:05:00,America/Chicago,1980-04-28T22:05:00Z,TN,47,2,1,0,500000,35.25,-84.33,35.27,-84.28,3.3,50,1,1,123,0,0,0,FALSE,1,FALSE,0.09374999999999999,TRUE,2,Strong,South,5.698970004336019,2,0,1.2777777777777777,Evening
1143,2001,9,24,2001-09-24,13:49:00,America/Chicago,2001-09-24T18:49:00Z,VA,51,1,0,0,180000,38.85,-77.78,38.92,-77.77,6,75,1,1,61,0,0,0,FALSE,0,FALSE,0.2556818181818182,TRUE,4,Weak,South,5.2552725051033065,1,0,0.7692307692307693,Evening
203,2003,9,26,2003-09-26,17:50:00,America/Chicago,2003-09-26T22:50:00Z,IL,17,1,1,0,10000000,39.53,-88.33,39.52,-88.32,1.5,250,1,1,29,0,0,0,FALSE,1,FALSE,0.21306818181818182,TRUE,4,Weak,Midwest,7,1,2,0.42857142857142855,Evening
99,1981,4,13,1981-04-13,21:50:00,America/Chicago,1981-04-14T03:50:00Z,MO,29,0,0,0,50,39.03,-91.45,0,0,0.1,10,1,1,139,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,2,Weak,Midwest,1.6989700043360187,0,3,0.7272727272727273,Night
975,2006,10,16,2006-10-16,08:30:00,America/Chicago,2006-10-16T13:30:00Z,LA,22,0,0,0,3000,31.22,-92.16,31.22,-92.16,0.1,10,1,1,9,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,4,Weak,South,3.4771212547196626,0,1,0.4878048780487805,Afternoon
984,1997,7,1,1997-07-01,17:43:00,America/Chicago,1997-07-01T22:43:00Z,MN,27,3,0,0,500000,45.12,-94.02,45.17,-93.93,5,800,1,1,171,0,0,0,FALSE,0,FALSE,2.2727272727272725,TRUE,3,Strong,Midwest,5.698970004336019,3,1,0.5957446808510638,Evening
438,1975,5,24,1975-05-24,11:15:00,America/Chicago,1975-05-24T16:15:00Z,TX,48,0,0,0,10000,29.58,-97.8,0,0,0.1,10,1,1,355,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,2,Weak,South,4,0,10,0.5982905982905983,Afternoon
418,1987,7,10,1987-07-10,23:30:00,America/Chicago,1987-07-11T04:30:00Z,NE,31,1,0,0,500000,42.17,-100.07,0,0,0.5,30,1,1,17,0,0,0,FALSE,0,FALSE,0.008522727272727272,TRUE,3,Weak,Midwest,5.698970004336019,1,0,0.6923076923076923,Night
616730,2018,9,20,2018-09-20,17:44:00,America/Chicago,2018-09-20T22:44:00Z,MN,27,1,0,0,50000,44.351,-93.2657,44.3824,-93.1821,4.66,440,1,1,131,0,0,0,FALSE,0,FALSE,1.165,TRUE,4,Weak,Midwest,4.698970004336019,1,0,0.6818181818181818,Evening
650,2001,4,20,2001-04-20,19:15:00,America/Chicago,2001-04-21T00:15:00Z,NE,31,0,0,0,50000,40.03,-98.08,40.03,-98.08,0.5,50,1,1,129,0,0,0,FALSE,0,FALSE,0.014204545454545454,TRUE,2,Weak,Midwest,4.698970004336019,0,0,0.46774193548387094,Night
316,1964,5,23,1964-05-23,19:30:00,America/Chicago,1964-05-24T00:30:00Z,WI,55,1,0,0,50000,44.47,-91.68,0,0,0.5,100,1,1,11,0,0,0,FALSE,0,FALSE,0.028409090909090908,TRUE,2,Weak,Midwest,4.698970004336019,1,0,1.6666666666666667,Night
166,1968,5,9,1968-05-09,13:35:00,America/Chicago,1968-05-09T18:35:00Z,TX,48,1,0,0,50,27.63,-97.32,0,0,1,17,1,1,355,0,0,0,FALSE,0,FALSE,0.009659090909090909,TRUE,2,Weak,South,1.6989700043360187,1,0,0.7647058823529411,Evening
619913,2021,5,3,2021-05-03,18:10:00,America/Chicago,2021-05-03T23:10:00Z,TX,48,1,0,0,50000,32.1367,-97.4546,32.1367,-97.4546,0.01,25,1,1,217,0,0,0,FALSE,0,FALSE,1.4204545454545454e-4,TRUE,2,Weak,South,4.698970004336019,1,1,0.8297872340425532,Evening
175,1971,4,22,1971-04-22,16:30:00,America/Chicago,1971-04-22T22:30:00Z,OK,40,2,0,0,500000,34.62,-96.67,0,0,1,400,1,1,123,0,0,0,FALSE,0,FALSE,0.22727272727272727,TRUE,2,Strong,South,5.698970004336019,2,0,1.1025641025641026,Evening
1205,1992,11,21,1992-11-21,23:23:00,America/Chicago,1992-11-22T05:23:00Z,MS,28,3,105,0,5000000,31.43,-89.92,31.77,-89.63,27,880,1,1,65,31,0,0,FALSE,105,FALSE,13.5,TRUE,4,Strong,South,6.698970004336019,3,18,0.7962962962962963,Night
316,1974,4,20,1974-04-20,16:30:00,America/Chicago,1974-04-20T21:30:00Z,TX,48,1,0,0,500,34.02,-98.42,0,0,0.5,100,1,1,485,0,0,0,FALSE,0,FALSE,0.028409090909090908,TRUE,2,Weak,South,2.6989700043360187,1,3,1.146551724137931,Evening
743,1977,9,11,1977-09-11,15:45:00,America/Chicago,1977-09-11T20:45:00Z,TX,48,0,0,0,50000,30.77,-96.7,0,0,0.1,40,1,1,331,0,0,0,FALSE,0,FALSE,0.002272727272727273,TRUE,4,Weak,South,4.698970004336019,0,1,0.8292682926829268,Evening
553,1968,9,9,1968-09-09,17:01:00,America/Chicago,1968-09-09T22:01:00Z,MI,26,2,0,0,50000,41.9,-83.47,0,0,0.9,20,1,1,115,0,0,0,FALSE,0,FALSE,0.010227272727272727,TRUE,4,Strong,Midwest,4.698970004336019,2,1,1.25,Evening
1336,1999,9,29,1999-09-29,16:00:00,America/Chicago,1999-09-29T21:00:00Z,NC,37,2,0,0,30000,35.27,-80.43,35.27,-80.43,0.1,50,1,1,167,0,0,0,FALSE,0,FALSE,0.002840909090909091,TRUE,4,Strong,South,4.477121254719663,2,1,0.6486486486486487,Evening
55,1966,4,13,1966-04-13,11:50:00,America/Chicago,1966-04-13T17:50:00Z,CO,8,0,0,0,10000,39.52,-103.22,0,0,0.1,10,1,1,73,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,2,Weak,West,4,0,0,0.09090909090909091,Afternoon
379183,2012,4,3,2012-04-03,12:08:00,America/Chicago,2012-04-03T17:08:00Z,TX,48,0,0,0,10000,32.5375,-97.2825,32.5414,-97.2824,0.27,50,1,1,251,0,0,0,FALSE,0,FALSE,0.007670454545454545,TRUE,2,Weak,South,4,0,0,0.30434782608695654,Afternoon
142,1993,4,16,1993-04-16,19:40:00,America/Chicago,1993-04-17T00:40:00Z,PA,42,1,0,0,50000,40.88,-76.65,0,0,0.2,30,1,1,97,0,0,0,FALSE,0,FALSE,0.003409090909090909,TRUE,2,Weak,Northeast,4.698970004336019,1,1,0.6923076923076923,Night
670,1957,7,4,1957-07-04,17:55:00,America/Chicago,1957-07-04T22:55:00Z,MI,26,4,6,0,500000,42.52,-83.73,42.52,-83.12,29.9,50,1,1,93,125,0,0,FALSE,6,FALSE,0.8494318181818181,TRUE,3,Violent,Midwest,5.698970004336019,4,1,1.5833333333333333,Evening
1656,2004,9,27,2004-09-27,17:30:00,America/Chicago,2004-09-27T22:30:00Z,NC,37,0,0,0,10000,35.7,-78.82,35.75,-78.87,4,50,1,1,183,0,0,0,FALSE,0,FALSE,0.11363636363636363,TRUE,4,Weak,South,4,0,3,0.2878787878787879,Evening
212,1969,5,25,1969-05-25,11:14:00,America/Chicago,1969-05-25T16:14:00Z,FL,12,0,0,0,10000,26.55,-80.47,0,0,0.1,10,1,1,99,0,0,0,FALSE,0,FALSE,5.681818181818183e-4,TRUE,2,Weak,South,4,0,0,0.7931034482758621,Afternoon
816,1997,6,22,1997-06-22,16:39:00,America/Chicago,1997-06-22T21:39:00Z,SD,46,0,0,0,10000,44.32,-96.68,44.32,-96.68,0.1,50,1,1,11,0,0,0,FALSE,0,FALSE,0.002840909090909091,TRUE,3,Weak,Midwest,4,0,0,0.13333333333333333,Evening
654,1992,6,27,1992-06-27,19:55:00,America/Chicago,1992-06-28T00:55:00Z,TX,48,0,0,0,10000,34.65,-102.72,0,0,0.5,20,1,1,369,0,0,0,FALSE,0,FALSE,0.005681818181818182,TRUE,3,Weak,South,4,0,0,0.5185185185185185,Night
781,1976,8,19,1976-08-19,16:15:00,America/Chicago,1976-08-19T21:15:00Z,ND,38,2,0,0,5000,46.78,-97.35,0,0,0.3,20,1,1,17,0,0,0,FALSE,0,FALSE,0.003409090909090909,TRUE,3,Strong,Midwest,3.6989700043360187,2,0,0.8846153846153846,Evening
634,2008,5,8,2008-05-08,12:06:00,America/Chicago,2008-05-08T17:06:00Z,AL,1,1,0,0,45000,33.87,-87.73,33.9,-87.55,11.04,100,1,1,57,127,0,0,FALSE,0,FALSE,0.6272727272727272,TRUE,2,Weak,South,4.653212513775344,1,6,0.8494623655913979,Afternoon
